order_id,customer_id,product_id,quantity,price,order_date
ORDER14201,CUST0881,P0086,10,142976,2023-04-15 01:15:48
ORDER14202,CUST0881,P0011,3,1449216,2023-10-09 01:09:04
ORDER14203,CUST0881,P0006,1,1447006,2024-12-19 14:46:51
ORDER14204,CUST0881,P0204,5,154780,2024-07-04 14:09:54
ORDER14205,CUST0882,P0223,1,619930,2024-10-26 04:26:22
ORDER14206,CUST0882,P0170,10,839401,2024-12-14 01:34:38
ORDER14207,CUST0882,P0216,10,423345,2024-10-12 01:48:57
ORDER14208,CUST0882,P0262,2,1476322,2023-05-18 19:53:57
ORDER14209,CUST0882,P0017,10,1142898,2023-07-24 18:23:53
ORDER14210,CUST0882,P0169,2,68442,2025-03-18 14:09:45
ORDER14211,CUST0882,P0118,2,380084,2024-12-05 13:13:15
ORDER14212,CUST0882,P0280,2,1347232,2023-01-03 11:02:36
ORDER14213,CUST0882,P0195,2,971834,2024-04-14 06:20:10
ORDER14214,CUST0882,P0222,1,238961,2024-08-28 08:40:22
ORDER14215,CUST0883,P0033,2,1376393,2024-02-28 09:11:01
ORDER14216,CUST0883,P0164,5,419885,2023-03-20 03:01:28
ORDER14217,CUST0884,P0035,2,1483989,2023-03-10 16:01:50
ORDER14218,CUST0884,P0017,5,1142898,2023-01-26 03:38:49
ORDER14219,CUST0885,P0267,1,1040583,2023-02-07 20:08:58
ORDER14220,CUST0885,P0085,3,1266072,2023-04-23 12:34:08
ORDER14221,CUST0885,P0082,5,1235818,2023-03-30 05:39:40
ORDER14222,CUST0885,P0124,5,829631,2023-06-20 06:21:35
ORDER14223,CUST0885,P0029,10,334654,2023-11-24 16:10:43
ORDER14224,CUST0885,P0089,5,365552,2025-04-05 20:56:04
ORDER14225,CUST0885,P0126,2,139260,2024-06-14 17:52:39
ORDER14226,CUST0885,P0167,1,311368,2023-11-21 22:15:17
ORDER14227,CUST0885,P0260,10,1073481,2023-10-14 17:05:00
ORDER14228,CUST0885,P0272,2,1195004,2024-05-02 12:06:49
ORDER14229,CUST0886,P0072,10,895832,2023-07-17 04:12:16
ORDER14230,CUST0887,P0021,5,1126763,2024-01-25 11:26:25
ORDER14231,CUST0887,P0261,1,357531,2024-05-11 18:13:07
ORDER14232,CUST0887,P0080,3,443566,2023-03-25 00:45:17
ORDER14233,CUST0888,P0188,5,1284766,2023-06-15 12:55:43
ORDER14234,CUST0889,P0002,10,310200,2024-04-10 15:15:02
ORDER14235,CUST0890,P0059,3,525670,2023-10-10 09:51:51
ORDER14236,CUST0891,P0047,3,1377337,2025-01-16 08:15:59
ORDER14237,CUST0891,P0221,2,462567,2024-12-01 23:59:19
ORDER14238,CUST0892,P0081,10,1114340,2024-01-25 04:46:56
ORDER14239,CUST0892,P0170,2,839401,2024-09-10 17:51:09
ORDER14240,CUST0892,P0182,5,1356791,2024-03-22 01:58:23
ORDER14241,CUST0892,P0296,3,928656,2024-05-01 20:52:15
ORDER14242,CUST0892,P0114,1,627436,2023-10-01 14:07:07
ORDER14243,CUST0893,P0233,5,399915,2023-02-02 05:03:42
ORDER14244,CUST0893,P0102,10,968261,2023-11-29 15:34:54
ORDER14245,CUST0893,P0265,5,1336751,2024-07-07 17:20:46
ORDER14246,CUST0893,P0116,2,964406,2024-03-10 06:09:16
ORDER14247,CUST0893,P0219,1,1400210,2025-04-01 01:06:49
ORDER14248,CUST0893,P0241,1,921383,2023-12-07 08:36:49
ORDER14249,CUST0893,P0002,5,310200,2023-07-06 23:19:58
ORDER14250,CUST0893,P0298,3,482631,2023-06-05 13:47:14
ORDER14251,CUST0893,P0149,10,932198,2025-01-01 10:54:07
ORDER14252,CUST0893,P0022,2,1206815,2025-01-28 17:45:46
ORDER14253,CUST0894,P0242,10,1134297,2023-09-01 10:51:51
ORDER14254,CUST0894,P0122,3,1035587,2025-03-21 08:48:29
ORDER14255,CUST0894,P0108,2,1031112,2023-03-18 20:36:11
ORDER14256,CUST0894,P0154,10,977005,2024-05-25 01:16:17
ORDER14257,CUST0894,P0116,5,964406,2023-03-09 19:58:00
ORDER14258,CUST0895,P0181,5,743206,2024-03-27 17:28:40
ORDER14259,CUST0895,P0153,3,243569,2023-10-25 10:24:47
ORDER14260,CUST0895,P0067,2,543586,2023-06-13 05:49:19
ORDER14261,CUST0895,P0046,10,1072443,2023-05-26 06:19:38
ORDER14262,CUST0895,P0226,10,1058855,2023-03-15 09:03:20
ORDER14263,CUST0895,P0100,1,368160,2025-03-16 11:50:33
ORDER14264,CUST0895,P0155,3,998733,2023-06-16 23:40:24
ORDER14265,CUST0895,P0180,5,1030424,2024-01-06 23:57:34
ORDER14266,CUST0895,P0293,1,820660,2024-03-08 19:47:44
ORDER14267,CUST0895,P0281,3,364181,2025-01-15 11:29:40
ORDER14268,CUST0895,P0131,1,1235993,2024-01-02 18:34:22
ORDER14269,CUST0895,P0090,10,360584,2024-08-24 05:12:59
ORDER14270,CUST0895,P0048,2,200812,2023-09-06 02:40:02
ORDER14271,CUST0895,P0213,3,520344,2024-06-17 09:11:47
ORDER14272,CUST0895,P0152,3,632396,2024-11-18 03:22:45
ORDER14273,CUST0896,P0236,2,204681,2023-06-29 22:58:44
ORDER14274,CUST0896,P0093,2,370034,2023-07-05 01:11:33
ORDER14275,CUST0896,P0144,2,888928,2023-05-21 13:25:25
ORDER14276,CUST0896,P0269,10,1036911,2024-06-18 20:41:13
ORDER14277,CUST0896,P0170,1,839401,2024-01-10 06:36:15
ORDER14278,CUST0896,P0286,3,1223725,2024-10-15 05:18:14
ORDER14279,CUST0896,P0194,10,1334080,2023-11-01 22:37:19
ORDER14280,CUST0896,P0009,10,1477570,2023-02-12 18:15:59
ORDER14281,CUST0896,P0079,3,737344,2023-05-22 23:24:50
ORDER14282,CUST0896,P0165,5,401997,2023-03-12 13:17:35
ORDER14283,CUST0897,P0222,10,238961,2023-01-11 08:49:16
ORDER14284,CUST0897,P0082,2,1235818,2025-01-14 00:34:12
ORDER14285,CUST0898,P0092,10,201319,2023-10-19 12:32:29
ORDER14286,CUST0898,P0254,3,1464428,2023-01-06 00:58:40
ORDER14287,CUST0899,P0277,5,1173518,2025-03-08 11:59:28
ORDER14288,CUST0899,P0017,5,1142898,2024-03-28 01:03:05
ORDER14289,CUST0899,P0275,5,1313184,2024-11-29 22:22:41
ORDER14290,CUST0899,P0057,2,656967,2023-09-02 15:10:20
ORDER14291,CUST0899,P0199,5,1262519,2023-07-11 19:58:31
ORDER14292,CUST0899,P0092,5,201319,2023-09-08 11:08:23
ORDER14293,CUST0899,P0065,5,318626,2024-08-11 04:17:05
ORDER14294,CUST0899,P0112,5,225319,2025-02-23 01:22:05
ORDER14295,CUST0899,P0168,10,346099,2024-03-21 03:57:04
ORDER14296,CUST0899,P0007,1,400157,2023-05-17 16:47:34
ORDER14297,CUST0899,P0099,2,169113,2024-09-01 06:42:01
ORDER14298,CUST0899,P0103,10,934641,2023-09-27 19:18:28
ORDER14299,CUST0899,P0276,10,538472,2023-07-25 09:16:08
ORDER14300,CUST0899,P0300,5,136877,2024-08-11 10:20:48
ORDER14301,CUST0899,P0086,3,142976,2024-07-31 20:12:46
ORDER14302,CUST0900,P0241,5,921383,2024-08-03 22:32:45
ORDER14303,CUST0900,P0049,1,238811,2024-08-28 07:15:58
ORDER14304,CUST0900,P0039,3,999238,2023-01-03 04:20:56
ORDER14305,CUST0900,P0203,2,184722,2023-07-18 06:22:17
ORDER14306,CUST0900,P0210,5,805323,2024-07-13 03:20:20
ORDER14307,CUST0900,P0100,1,368160,2025-02-10 22:14:35
ORDER14308,CUST0900,P0196,5,662498,2023-04-29 02:18:23
ORDER14309,CUST0900,P0068,10,1324165,2024-12-02 05:04:32
ORDER14310,CUST0900,P0045,1,50511,2025-02-20 10:43:36
ORDER14311,CUST0900,P0190,2,744759,2024-10-19 15:37:25
ORDER14312,CUST0900,P0226,1,1058855,2023-06-26 22:36:47
ORDER14313,CUST0900,P0262,1,1476322,2025-02-23 00:47:10
ORDER14314,CUST0900,P0085,1,1266072,2024-07-13 23:49:08
ORDER14315,CUST0900,P0125,5,806756,2024-08-27 06:44:14
ORDER14316,CUST0900,P0240,2,534330,2023-02-03 04:39:37
ORDER14317,CUST0901,P0008,10,453391,2024-08-09 05:47:54
ORDER14318,CUST0901,P0001,2,1219423,2024-04-27 07:21:55
ORDER14319,CUST0901,P0181,1,743206,2024-03-29 10:21:21
ORDER14320,CUST0901,P0166,10,325085,2023-01-13 12:07:55
ORDER14321,CUST0901,P0137,3,873742,2024-09-08 14:26:34
ORDER14322,CUST0901,P0084,2,957018,2023-04-22 11:44:55
ORDER14323,CUST0901,P0174,10,1271700,2023-10-27 17:14:34
ORDER14324,CUST0901,P0019,5,1239281,2024-08-31 11:25:40
ORDER14325,CUST0901,P0060,3,1402733,2024-01-28 07:54:56
ORDER14326,CUST0901,P0252,2,164637,2025-01-19 19:03:19
ORDER14327,CUST0901,P0007,10,400157,2025-03-06 07:01:08
ORDER14328,CUST0901,P0264,5,1273956,2024-11-24 04:33:40
ORDER14329,CUST0901,P0164,1,419885,2024-07-23 15:40:13
ORDER14330,CUST0901,P0013,10,162104,2024-02-23 14:14:51
ORDER14331,CUST0901,P0227,5,132970,2024-07-12 14:06:14
ORDER14332,CUST0902,P0231,5,1024092,2024-12-11 20:44:47
ORDER14333,CUST0903,P0014,1,480783,2023-08-15 07:52:06
ORDER14334,CUST0904,P0124,1,829631,2023-10-06 11:27:36
ORDER14335,CUST0904,P0083,2,14097,2025-01-06 01:08:33
ORDER14336,CUST0904,P0290,10,880359,2023-10-18 16:14:40
ORDER14337,CUST0905,P0018,10,627063,2023-02-05 23:27:35
ORDER14338,CUST0905,P0122,1,1035587,2023-01-29 13:40:17
ORDER14339,CUST0905,P0189,1,1091976,2024-04-26 09:52:14
ORDER14340,CUST0905,P0155,1,998733,2024-05-05 13:41:40
ORDER14341,CUST0905,P0291,10,900127,2024-12-18 12:12:03
ORDER14342,CUST0905,P0134,1,859936,2024-10-02 20:37:58
ORDER14343,CUST0905,P0146,10,235405,2023-02-24 22:02:45
ORDER14344,CUST0905,P0187,10,312406,2024-05-15 03:19:33
ORDER14345,CUST0905,P0100,3,368160,2024-02-16 04:42:54
ORDER14346,CUST0905,P0277,1,1173518,2024-10-28 15:34:21
ORDER14347,CUST0906,P0217,5,543920,2023-08-26 13:18:39
ORDER14348,CUST0906,P0066,1,612039,2023-03-16 12:41:00
ORDER14349,CUST0907,P0247,10,35130,2023-01-14 02:26:37
ORDER14350,CUST0907,P0140,1,245215,2024-01-11 23:56:13
ORDER14351,CUST0908,P0231,5,1024092,2023-03-03 07:48:57
ORDER14352,CUST0908,P0294,2,778461,2023-12-21 02:47:09
ORDER14353,CUST0908,P0050,2,113369,2023-07-13 13:30:22
ORDER14354,CUST0908,P0185,3,1183931,2024-03-22 05:23:01
ORDER14355,CUST0908,P0077,3,865439,2023-12-14 14:12:14
ORDER14356,CUST0909,P0154,2,977005,2023-11-02 02:42:11
ORDER14357,CUST0909,P0146,1,235405,2024-07-09 11:18:04
ORDER14358,CUST0910,P0169,5,68442,2024-10-20 02:51:51
ORDER14359,CUST0910,P0181,10,743206,2023-05-20 18:09:13
ORDER14360,CUST0911,P0156,10,101288,2023-08-13 08:05:30
ORDER14361,CUST0912,P0113,3,480674,2024-10-11 22:42:23
ORDER14362,CUST0913,P0059,1,525670,2024-08-27 05:21:58
ORDER14363,CUST0913,P0219,3,1400210,2024-10-23 16:34:50
ORDER14364,CUST0913,P0021,10,1126763,2024-10-29 09:19:07
ORDER14365,CUST0913,P0101,2,1089282,2024-03-15 06:46:12
ORDER14366,CUST0913,P0134,3,859936,2023-03-15 16:07:02
ORDER14367,CUST0914,P0023,5,957837,2024-04-19 06:04:50
ORDER14368,CUST0914,P0213,5,520344,2023-09-23 03:06:00
ORDER14369,CUST0914,P0136,3,616742,2023-04-21 08:28:23
ORDER14370,CUST0914,P0119,5,1492368,2024-10-25 22:34:49
ORDER14371,CUST0914,P0215,5,1453982,2023-06-13 09:10:08
ORDER14372,CUST0914,P0007,5,400157,2023-01-11 05:00:11
ORDER14373,CUST0914,P0179,10,397102,2023-05-15 20:50:46
ORDER14374,CUST0914,P0263,5,190782,2024-03-24 08:01:32
ORDER14375,CUST0914,P0121,2,659420,2023-12-16 06:01:17
ORDER14376,CUST0914,P0136,10,616742,2023-01-25 02:42:46
ORDER14377,CUST0914,P0155,10,998733,2023-10-05 07:10:50
ORDER14378,CUST0914,P0074,5,29286,2023-03-15 14:06:05
ORDER14379,CUST0914,P0297,3,16103,2023-04-20 04:27:35
ORDER14380,CUST0914,P0206,3,464365,2023-05-07 21:02:27
ORDER14381,CUST0914,P0008,3,453391,2025-01-21 17:36:59
ORDER14382,CUST0914,P0081,5,1114340,2023-02-16 08:10:46
ORDER14383,CUST0914,P0023,2,957837,2025-03-07 15:04:38
ORDER14384,CUST0914,P0201,2,29469,2024-05-06 07:16:10
ORDER14385,CUST0914,P0014,2,480783,2023-05-20 22:02:45
ORDER14386,CUST0914,P0077,1,865439,2025-03-16 06:34:40
ORDER14387,CUST0915,P0269,1,1036911,2023-08-18 03:55:33
ORDER14388,CUST0915,P0001,1,1219423,2024-02-01 05:04:57
ORDER14389,CUST0915,P0159,3,1251236,2023-07-29 13:33:16
ORDER14390,CUST0915,P0167,1,311368,2024-10-27 01:51:53
ORDER14391,CUST0915,P0103,5,934641,2023-09-09 13:43:04
ORDER14392,CUST0915,P0194,5,1334080,2024-05-17 17:04:14
ORDER14393,CUST0915,P0150,5,1352809,2024-04-07 12:50:27
ORDER14394,CUST0915,P0090,10,360584,2024-04-10 15:27:19
ORDER14395,CUST0915,P0279,2,1274782,2024-09-03 00:47:50
ORDER14396,CUST0915,P0239,1,458782,2024-02-17 23:40:05
ORDER14397,CUST0915,P0300,1,136877,2023-04-06 11:57:22
ORDER14398,CUST0915,P0283,10,1144387,2024-10-21 06:07:44
ORDER14399,CUST0915,P0021,5,1126763,2025-03-08 16:18:33
ORDER14400,CUST0915,P0188,5,1284766,2024-09-29 13:46:33
ORDER14401,CUST0915,P0287,3,424895,2023-12-12 07:04:29
ORDER14402,CUST0915,P0084,2,957018,2023-11-26 02:18:50
ORDER14403,CUST0915,P0110,1,1438946,2024-07-01 14:26:27
ORDER14404,CUST0915,P0140,3,245215,2023-05-10 05:54:41
ORDER14405,CUST0915,P0175,2,1107305,2023-07-29 11:39:21
ORDER14406,CUST0915,P0281,10,364181,2023-04-21 20:12:31
ORDER14407,CUST0916,P0067,5,543586,2023-10-03 17:55:26
ORDER14408,CUST0916,P0186,1,288173,2024-11-17 22:22:41
ORDER14409,CUST0916,P0195,10,971834,2024-02-20 09:43:08
ORDER14410,CUST0917,P0078,10,873394,2024-07-31 10:56:49
ORDER14411,CUST0917,P0226,1,1058855,2023-04-28 16:13:03
ORDER14412,CUST0917,P0197,3,1037925,2023-02-27 03:40:13
ORDER14413,CUST0918,P0179,3,397102,2024-10-12 01:03:19
ORDER14414,CUST0918,P0073,3,908079,2024-04-12 08:30:14
ORDER14415,CUST0918,P0010,1,665409,2023-09-09 23:41:09
ORDER14416,CUST0919,P0148,5,187145,2023-01-28 03:37:19
ORDER14417,CUST0919,P0102,3,968261,2023-10-01 16:30:43
ORDER14418,CUST0919,P0104,3,202499,2024-05-18 21:38:38
ORDER14419,CUST0919,P0069,5,561134,2024-10-06 08:50:14
ORDER14420,CUST0919,P0029,10,334654,2023-06-22 10:34:00
ORDER14421,CUST0919,P0066,10,612039,2023-11-05 15:51:15
ORDER14422,CUST0919,P0060,3,1402733,2023-05-24 19:10:28
ORDER14423,CUST0919,P0208,5,722054,2025-01-20 13:45:47
ORDER14424,CUST0919,P0154,5,977005,2023-04-27 12:40:10
ORDER14425,CUST0919,P0151,2,1452123,2024-11-05 03:26:49
ORDER14426,CUST0919,P0153,5,243569,2025-03-28 09:52:02
ORDER14427,CUST0919,P0022,2,1206815,2023-05-25 17:11:29
ORDER14428,CUST0919,P0265,5,1336751,2025-01-24 12:37:56
ORDER14429,CUST0919,P0281,10,364181,2023-01-21 23:50:51
ORDER14430,CUST0919,P0101,3,1089282,2023-05-18 21:58:29
ORDER14431,CUST0919,P0175,10,1107305,2025-01-19 14:09:19
ORDER14432,CUST0919,P0026,10,1087640,2024-06-25 14:53:49
ORDER14433,CUST0919,P0203,10,184722,2023-02-06 10:07:25
ORDER14434,CUST0919,P0003,10,1022091,2023-06-18 16:11:26
ORDER14435,CUST0919,P0269,1,1036911,2024-08-30 06:06:43
ORDER14436,CUST0920,P0234,1,1388550,2025-03-18 17:51:33
ORDER14437,CUST0921,P0108,2,1031112,2025-02-28 09:50:40
ORDER14438,CUST0922,P0079,2,737344,2024-08-13 18:11:17
ORDER14439,CUST0922,P0163,10,187699,2024-04-21 23:32:36
ORDER14440,CUST0922,P0230,1,396872,2024-01-28 15:37:17
ORDER14441,CUST0923,P0037,3,165075,2024-03-17 21:28:56
ORDER14442,CUST0923,P0081,10,1114340,2024-09-26 10:52:49
ORDER14443,CUST0923,P0095,10,1063747,2023-03-01 06:58:22
ORDER14444,CUST0923,P0065,3,318626,2023-10-08 02:29:14
ORDER14445,CUST0923,P0158,1,781993,2023-04-25 16:06:14
ORDER14446,CUST0924,P0047,5,1377337,2024-03-14 00:41:57
ORDER14447,CUST0924,P0153,3,243569,2024-08-13 12:46:58
ORDER14448,CUST0924,P0167,5,311368,2024-05-26 16:57:10
ORDER14449,CUST0925,P0204,3,154780,2023-08-25 09:53:10
ORDER14450,CUST0925,P0034,10,139108,2023-12-24 00:53:12
ORDER14451,CUST0925,P0039,1,999238,2023-08-31 18:21:26
ORDER14452,CUST0926,P0211,3,37972,2025-01-20 21:57:34
ORDER14453,CUST0926,P0040,5,203541,2024-05-15 16:06:04
ORDER14454,CUST0926,P0169,5,68442,2024-12-20 07:31:59
ORDER14455,CUST0927,P0257,3,683538,2023-05-27 05:25:41
ORDER14456,CUST0927,P0199,3,1262519,2024-04-18 04:04:03
ORDER14457,CUST0927,P0270,10,1289589,2023-07-08 19:27:14
ORDER14458,CUST0927,P0300,2,136877,2024-04-08 00:57:51
ORDER14459,CUST0927,P0030,2,613612,2024-04-20 09:22:36
ORDER14460,CUST0928,P0008,3,453391,2023-02-06 04:09:34
ORDER14461,CUST0928,P0243,3,195833,2024-01-12 10:31:58
ORDER14462,CUST0929,P0268,10,743478,2023-03-24 02:41:52
ORDER14463,CUST0929,P0278,10,962712,2024-06-30 05:40:01
ORDER14464,CUST0929,P0077,5,865439,2025-03-08 14:52:49
ORDER14465,CUST0929,P0298,1,482631,2024-07-05 05:03:55
ORDER14466,CUST0929,P0048,10,200812,2024-07-18 04:01:03
ORDER14467,CUST0929,P0280,3,1347232,2024-04-20 18:08:48
ORDER14468,CUST0929,P0005,5,1150718,2024-11-06 00:40:44
ORDER14469,CUST0929,P0088,5,1291717,2025-03-08 03:19:23
ORDER14470,CUST0929,P0162,1,489393,2023-02-04 05:05:06
ORDER14471,CUST0929,P0007,5,400157,2024-04-04 00:47:29
ORDER14472,CUST0929,P0053,10,165087,2025-02-26 11:46:49
ORDER14473,CUST0929,P0264,5,1273956,2024-04-14 21:50:55
ORDER14474,CUST0929,P0055,2,908010,2024-07-21 13:04:41
ORDER14475,CUST0929,P0047,5,1377337,2024-10-28 16:21:23
ORDER14476,CUST0929,P0115,3,162348,2024-07-25 15:55:26
ORDER14477,CUST0930,P0236,1,204681,2024-03-10 18:33:54
ORDER14478,CUST0931,P0103,2,934641,2024-01-24 19:25:25
ORDER14479,CUST0931,P0219,2,1400210,2024-07-02 02:00:50
ORDER14480,CUST0931,P0093,5,370034,2024-02-29 01:04:49
ORDER14481,CUST0931,P0154,5,977005,2024-09-09 08:52:58
ORDER14482,CUST0931,P0134,10,859936,2025-02-18 19:17:51
ORDER14483,CUST0932,P0027,3,1489355,2023-11-15 23:22:29
ORDER14484,CUST0932,P0214,1,5609,2024-03-15 06:24:21
ORDER14485,CUST0932,P0233,1,399915,2023-12-19 23:25:59
ORDER14486,CUST0932,P0104,2,202499,2024-12-14 17:35:42
ORDER14487,CUST0932,P0274,1,455351,2023-01-04 09:57:01
ORDER14488,CUST0932,P0029,3,334654,2024-09-03 13:55:53
ORDER14489,CUST0932,P0291,3,900127,2023-05-31 02:29:58
ORDER14490,CUST0932,P0135,1,1057486,2024-01-20 00:41:06
ORDER14491,CUST0932,P0300,3,136877,2023-03-05 13:22:55
ORDER14492,CUST0932,P0158,3,781993,2024-01-24 20:54:44
ORDER14493,CUST0932,P0009,2,1477570,2024-07-16 16:56:37
ORDER14494,CUST0932,P0107,5,314127,2024-01-05 02:34:35
ORDER14495,CUST0932,P0173,3,468670,2024-11-25 11:53:43
ORDER14496,CUST0932,P0046,1,1072443,2024-09-01 23:16:03
ORDER14497,CUST0932,P0143,5,1211158,2025-02-23 04:40:38
ORDER14498,CUST0933,P0244,1,700313,2024-07-14 04:09:41
ORDER14499,CUST0934,P0242,1,1134297,2024-09-17 22:24:08
ORDER14500,CUST0934,P0086,2,142976,2023-04-11 05:28:55
ORDER14501,CUST0934,P0016,1,1172540,2024-08-06 05:50:51
ORDER14502,CUST0934,P0202,2,417784,2023-05-29 03:38:08
ORDER14503,CUST0934,P0090,5,360584,2024-08-01 14:23:51
ORDER14504,CUST0934,P0217,2,543920,2024-01-21 02:23:59
ORDER14505,CUST0934,P0269,10,1036911,2024-10-24 06:57:10
ORDER14506,CUST0934,P0290,10,880359,2024-07-11 13:45:03
ORDER14507,CUST0934,P0184,1,582722,2024-03-21 12:06:38
ORDER14508,CUST0934,P0042,2,570537,2023-04-29 15:57:49
ORDER14509,CUST0935,P0009,1,1477570,2023-01-14 00:11:13
ORDER14510,CUST0935,P0003,10,1022091,2023-09-20 13:37:27
ORDER14511,CUST0935,P0277,2,1173518,2023-02-11 04:47:11
ORDER14512,CUST0935,P0107,2,314127,2023-11-12 04:59:05
ORDER14513,CUST0935,P0052,1,151130,2024-12-16 01:55:21
ORDER14514,CUST0936,P0136,5,616742,2025-03-27 20:39:05
ORDER14515,CUST0936,P0190,10,744759,2024-02-14 17:37:09
ORDER14516,CUST0936,P0002,2,310200,2024-04-19 16:50:25
ORDER14517,CUST0936,P0061,1,1214035,2024-12-01 17:32:34
ORDER14518,CUST0936,P0216,5,423345,2024-06-26 03:41:04
ORDER14519,CUST0937,P0294,10,778461,2023-10-01 08:01:32
ORDER14520,CUST0937,P0010,1,665409,2025-02-12 13:46:56
ORDER14521,CUST0937,P0228,5,1099971,2023-12-24 20:38:30
ORDER14522,CUST0938,P0069,1,561134,2023-04-07 14:12:56
ORDER14523,CUST0938,P0128,10,84873,2024-12-17 14:34:00
ORDER14524,CUST0939,P0069,10,561134,2024-04-08 21:12:57
ORDER14525,CUST0940,P0216,5,423345,2024-11-22 14:30:51
ORDER14526,CUST0940,P0206,3,464365,2024-08-30 01:19:48
ORDER14527,CUST0941,P0268,10,743478,2023-10-20 07:37:48
ORDER14528,CUST0941,P0062,5,501977,2023-04-28 07:29:47
ORDER14529,CUST0941,P0080,5,443566,2023-10-10 00:43:19
ORDER14530,CUST0941,P0223,2,619930,2024-09-30 12:44:24
ORDER14531,CUST0941,P0064,1,627723,2024-07-05 13:35:04
ORDER14532,CUST0941,P0024,10,1144027,2023-06-17 19:55:59
ORDER14533,CUST0941,P0056,1,1097858,2024-04-09 13:06:05
ORDER14534,CUST0941,P0082,2,1235818,2024-02-03 16:46:47
ORDER14535,CUST0941,P0151,1,1452123,2024-02-16 01:47:34
ORDER14536,CUST0941,P0174,5,1271700,2023-05-02 01:43:26
ORDER14537,CUST0942,P0233,2,399915,2023-06-27 11:30:09
ORDER14538,CUST0942,P0285,10,1243004,2023-10-08 08:37:58
ORDER14539,CUST0942,P0069,10,561134,2023-06-19 18:42:17
ORDER14540,CUST0942,P0270,3,1289589,2023-10-20 15:37:37
ORDER14541,CUST0942,P0056,3,1097858,2023-03-15 13:23:01
ORDER14542,CUST0942,P0228,2,1099971,2023-10-05 14:39:05
ORDER14543,CUST0942,P0255,10,644240,2024-08-24 08:45:33
ORDER14544,CUST0942,P0016,10,1172540,2023-01-07 13:26:56
ORDER14545,CUST0942,P0127,3,1080254,2024-02-28 16:47:16
ORDER14546,CUST0942,P0104,5,202499,2023-03-02 04:54:49
ORDER14547,CUST0943,P0129,1,326189,2023-05-12 15:09:09
ORDER14548,CUST0944,P0250,3,106429,2025-03-03 02:49:10
ORDER14549,CUST0945,P0175,5,1107305,2025-03-01 03:10:09
ORDER14550,CUST0945,P0240,3,534330,2024-12-09 06:41:01
ORDER14551,CUST0945,P0226,5,1058855,2024-10-04 18:48:49
ORDER14552,CUST0946,P0132,1,736742,2023-02-14 20:13:05
ORDER14553,CUST0946,P0161,3,898110,2024-12-27 19:38:15
ORDER14554,CUST0946,P0180,10,1030424,2024-09-20 20:09:09
ORDER14555,CUST0946,P0055,2,908010,2023-08-09 22:56:20
ORDER14556,CUST0946,P0025,2,422152,2024-01-12 21:32:52
ORDER14557,CUST0946,P0153,2,243569,2023-10-30 17:17:29
ORDER14558,CUST0946,P0271,5,319113,2024-04-08 22:26:06
ORDER14559,CUST0946,P0229,1,522467,2025-01-04 08:30:42
ORDER14560,CUST0946,P0117,5,95936,2024-09-22 07:51:14
ORDER14561,CUST0946,P0115,10,162348,2023-12-01 20:59:40
ORDER14562,CUST0946,P0231,5,1024092,2024-04-14 08:24:11
ORDER14563,CUST0946,P0205,1,1269772,2024-03-18 17:07:29
ORDER14564,CUST0946,P0209,2,353641,2024-02-10 04:03:12
ORDER14565,CUST0946,P0085,10,1266072,2025-03-27 04:51:02
ORDER14566,CUST0946,P0229,1,522467,2025-01-31 00:02:27
ORDER14567,CUST0946,P0267,2,1040583,2023-08-29 15:04:12
ORDER14568,CUST0946,P0192,10,666458,2023-05-06 18:26:28
ORDER14569,CUST0946,P0232,10,846662,2024-01-05 18:50:32
ORDER14570,CUST0946,P0042,5,570537,2023-04-29 02:08:47
ORDER14571,CUST0946,P0289,2,1469896,2024-08-27 07:54:55
ORDER14572,CUST0947,P0165,2,401997,2023-08-23 18:41:33
ORDER14573,CUST0947,P0165,3,401997,2024-04-19 22:56:38
ORDER14574,CUST0948,P0242,1,1134297,2025-01-14 19:28:34
ORDER14575,CUST0948,P0224,1,1079885,2023-11-17 14:48:25
ORDER14576,CUST0948,P0244,2,700313,2023-02-14 10:11:43
ORDER14577,CUST0948,P0006,2,1447006,2023-12-15 20:07:03
ORDER14578,CUST0948,P0180,1,1030424,2024-11-01 10:40:14
ORDER14579,CUST0949,P0025,1,422152,2024-09-01 12:25:18
ORDER14580,CUST0949,P0244,2,700313,2023-07-14 14:57:35
ORDER14581,CUST0950,P0251,5,952081,2024-04-03 21:03:36
ORDER14582,CUST0950,P0115,5,162348,2024-08-31 03:21:25
ORDER14583,CUST0950,P0076,3,10597,2023-03-30 07:58:55
ORDER14584,CUST0951,P0136,2,616742,2023-12-28 08:37:40
ORDER14585,CUST0951,P0126,3,139260,2024-07-03 15:29:10
ORDER14586,CUST0952,P0002,10,310200,2024-03-05 19:22:01
ORDER14587,CUST0952,P0273,10,876710,2024-01-13 14:18:43
ORDER14588,CUST0952,P0043,5,1305509,2023-01-09 04:38:26
ORDER14589,CUST0953,P0146,5,235405,2024-03-05 06:26:59
ORDER14590,CUST0954,P0001,1,1219423,2024-08-23 23:26:38
ORDER14591,CUST0954,P0215,1,1453982,2023-08-13 06:35:40
ORDER14592,CUST0955,P0203,1,184722,2023-01-07 12:44:28
ORDER14593,CUST0955,P0011,2,1449216,2023-05-08 12:30:36
ORDER14594,CUST0955,P0027,1,1489355,2023-08-07 08:43:55
ORDER14595,CUST0956,P0199,3,1262519,2024-08-12 21:33:07
